id,name,chain_type,address,phone,website,latitude,longitude,rating,reviews_count,price_level,opening_hours,opening_hours_enhanced,opening_hours_compact,business_status,types,vicinity,searchCity,collectionMethod,placeId,googleMapsUrl,last_updated,data_confidence
203,Studio mayuRa,その他,日本、〒709-0802 岡山県赤磐市桜が丘西７丁目４−１,090-2116-9863,https://www.studio-mayura.jp/,34.7759633,134.0292829,5,1,,,営業時間不明,営業時間不明,OPERATIONAL,"point_of_interest, health, gym, establishment",赤磐市桜が丘西７丁目４−１,赤磐市,nearby_search,ChIJu061DfUTVDURXZJWeq6RnVw,https://maps.google.com/?place_id=ChIJu061DfUTVDURXZJWeq6RnVw,2025-07-28,0.80
204,環太平洋大学 アスリートホール TOPGUN,その他,日本、〒709-0863 岡山県岡山市東区瀬戸町観音寺７２１ アスリートホール 「Topgun」,,,34.7279977,134.0122851,4.7,3,,月曜日: 6時00分～20時00分; 火曜日: 6時00分～20時00分; 水曜日: 6時00分～20時00分; 木曜日: 6時00分～20時00分; 金曜日: 6時00分～20時00分; 土曜日: 6時00分～20時00分; 日曜日: 6時00分～20時00分,⏰ 月～日: 6時00分～20時00分,6:00～20:00,OPERATIONAL,"establishment, health, point_of_interest, gym",岡山市東区瀬戸町観音寺７２１ アスリートホール 「Topgun」,赤磐市,nearby_search,ChIJP8CafP0RVDURNXDy2TrRR-4,https://maps.google.com/?place_id=ChIJP8CafP0RVDURNXDy2TrRR-4,2025-07-28,0.70
205,おおさかトレーニングルーム&からだほぐし(元:逢坂整骨院),その他,日本、〒701-2225 岡山県赤磐市山口５３４−２,086-957-3365,,34.7925792,133.9837477,5,1,,月曜日: 9時00分～14時00分; 火曜日: 9時00分～14時00分; 水曜日: 9時00分～14時00分; 木曜日: 9時00分～14時00分; 金曜日: 9時00分～14時00分; 土曜日: 9時00分～14時00分; 日曜日: 定休日,"⏰ 月～土: 9時00分～14時00分
🚫 定休日: 日",日定休,OPERATIONAL,"establishment, gym, point_of_interest, health",赤磐市山口５３４−２,赤磐市,nearby_search,ChIJPU96rx8RVDURoQ5I8HhrovQ,https://maps.google.com/?place_id=ChIJPU96rx8RVDURoQ5I8HhrovQ,2025-07-28,0.80
206,BodyCore. ボディコアひいろ,その他,日本、〒703-8204 岡山県岡山市中区雄町３１８−４,086-279-5679,https://bodycore-hiiro.com/,34.686314,133.9748094,4.7,3,,月曜日: 8時30分～23時00分; 火曜日: 8時30分～23時00分; 水曜日: 8時30分～23時00分; 木曜日: 8時30分～23時00分; 金曜日: 8時30分～23時00分; 土曜日: 8時30分～23時00分; 日曜日: 8時30分～23時00分,⏰ 月～日: 8時30分～23時00分,8:30～23:00,OPERATIONAL,"establishment, beauty_salon, gym, health, point_of_interest",岡山市中区雄町３１８−４,赤磐市,nearby_search,ChIJq6p-fiQPVDURjrCNqT9wH6U,https://maps.google.com/?place_id=ChIJq6p-fiQPVDURjrCNqT9wH6U,2025-07-28,0.90
207,ABC パーソナル ボディメイク スタジオ,その他,日本、〒703-8233 岡山県岡山市中区高屋３６０−９,086-237-9337,https://tsuiteru49.jp/shop/9,34.6765868,133.968941,4.5,2,,"月曜日: 9時00分～13時45分, 17時00分～20時00分; 火曜日: 9時00分～13時45分, 17時00分～20時00分; 水曜日: 定休日; 木曜日: 9時00分～13時45分, 17時00分～20時00分; 金曜日: 9時00分～13時45分, 17時00分～20時00分; 土曜日: 9時00分～13時45分; 日曜日: 定休日","⏰ 月・火・木・金:
   午前 9時00分～13時45分
   午後 17時00分～20時00分
🚫 定休日: 水・日
⏰ 土: 9時00分～13時45分",水・日定休,OPERATIONAL,"health, establishment, spa, gym, point_of_interest",岡山市中区高屋３６０−９,赤磐市,nearby_search,ChIJzWsFOTMPVDURr8pZqSo0qBs,https://maps.google.com/?place_id=ChIJzWsFOTMPVDURr8pZqSo0qBs,2025-07-28,0.90
208,カーブス エブリイOkanaka津高,Curves,日本、〒701-1145 岡山県岡山市北区横井上８３−３ エブリイOkanaka津高 3F,086-253-1200,https://www.curves.co.jp/gmb690/?s_id=90122,34.6999372,133.9020853,4.8,25,,"月曜日: 10時00分～13時00分, 15��00分～19時00分; 火曜日: 10時00分～13時00分, 15時00分～19時00分; 水曜日: 10時00分～13時00分, 15時00分～19時00分; 木曜日: 10時00分～13時00分, 15時00分～19時00分; 金曜日: 10時00分～13時00分, 15時00分～19時00分; 土曜日: 10時00分～13時00分; 日曜日: 定休日","⏰ 月:
   午前 10時00分～13時00分
   午後 15��00分～19時00分
⏰ 火～金:
   午前 10時00分～13時00分
   午後 15時00分～19時00分
⏰ 土: 10時00分～13時00分
🚫 定休日: 日",日定休,OPERATIONAL,"health, spa, gym, establishment, point_of_interest",岡山市北区横井上８３−３ エブリイOkanaka津高 3F,赤磐市,nearby_search,ChIJwbTI7oYGVDURAKjE_ZgwxaE,https://maps.google.com/?place_id=ChIJwbTI7oYGVDURAKjE_ZgwxaE,2025-07-28,1.00
209,OSKスポーツクラブ岡山 | OSKGYM 24 | OSK KIDS,その他,日本、〒700-0028 岡山県岡山市北区絵図町１−５０,086-252-3111,https://www.osk21.co.jp/,34.67570389999999,133.9205774,3.5,74,,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,24時間営業,24時間営業,OPERATIONAL,"health, establishment, spa, point_of_interest, gym",岡山市北区絵図町１−５０,赤磐市,nearby_search,ChIJGRvDUUEGVDURcfra9GeockE,https://maps.google.com/?place_id=ChIJGRvDUUEGVDURcfra9GeockE,2025-07-28,1.00
210,OSKスポーツクラブ 藤原,その他,日本、〒703-8248 岡山県岡山市中区さい８４−１,086-271-1711,https://www.osk21.co.jp/fujiwara/,34.6811427,133.9484417,3.4,39,,月曜日: 6時30分～21時30分; 火曜日: 定休日; 水曜日: 6時30分～21時30分; 木曜日: 6時30分～21時30分; 金曜日: 6時30分～21時30分; 土曜日: 6時30分～19時00分; 日曜日: 9時30分～19時00分,"⏰ 月・水～金: 6時30分～21時30分
🚫 定休日: 火
⏰ 土: 6時30分～19時00分
⏰ 日: 9時30分～19時00分",火定休,OPERATIONAL,"gym, establishment, point_of_interest, health",岡山市中区さい８４−１,赤磐市,nearby_search,ChIJ7RIa-KsIVDURJ_N6lmtztJQ,https://maps.google.com/?place_id=ChIJ7RIa-KsIVDURJ_N6lmtztJQ,2025-07-28,1.00
211,コナミスポーツクラブ 岡山,コナミスポーツ,日本、〒700-0903 岡山県岡山市北区幸町１０−１,086-222-3911,https://information.konamisportsclub.jp/ksc/004028/,34.6607824,133.9205522,3.7,137,,月曜日: 10時00分～23時00分; 火曜日: 定休日; 水曜日: 10時00分～23時00分; 木曜日: 10時00分～23時00分; 金曜日: 10時00分～23時00分; 土曜日: 10時00分～21時00分; 日曜日: 10時00分～18時00分,"⏰ 月・水～金: 10時00分～23時00分
🚫 定休日: 火
⏰ 土: 10時00分～21時00分
⏰ 日: 10時00分～18時00分",火定休,OPERATIONAL,"health, establishment, gym, point_of_interest",岡山市北区幸町１０−１,赤磐市,nearby_search,ChIJ834GvbQHVDUR7bfwEqGNX3g,https://maps.google.com/?place_id=ChIJ834GvbQHVDUR7bfwEqGNX3g,2025-07-28,1.00
212,真庭市勝山健康増進施設 水夢,その他,日本、〒717-0013 岡山県真庭市勝山１０２４,0867-44-7171,https://www.maniwa-sports.net/management/suimu/,35.0833385,133.7057089,3.6,20,,月曜日: 10時00分～21時00分; 火曜日: 10時00分～21時00分; 水曜日: 10時00分～21時00分; 木曜日: 10時00分～21時00分; 金曜日: 10時00分～21時00分; 土曜日: 10時00分～21時00分; 日曜日: 10時00分～20時00分,"⏰ 月～土: 10時00分～21時00分
⏰ 日: 10時00分～20時00分",10:00～21:00,OPERATIONAL,"point_of_interest, health, establishment, gym",真庭市勝山１０２４,真庭市,nearby_search,ChIJESlkwvybVjURcd7ZA5xcjkQ,https://maps.google.com/?place_id=ChIJESlkwvybVjURcd7ZA5xcjkQ,2025-07-28,1.00
213,BADASS DEPO (要予約),その他,日本、〒719-3213 岡山県真庭市多田527ｰ2,080-5233-6429,https://www.instagram.com/badass_depo_42/,35.0805253,133.7547036,5,19,,���曜日: 8時00分～23時00分; 火曜日: 8時00分～23時00分; 水曜日: 8時00分～23時00分; 木曜日: 8時00分～23時00分; 金曜日: 8時00分～23時00分; 土曜日: 8時00分～23時00分; 日曜日: 8時00分～23時00分,⏰ 火～日: 8時00分～23時00分,8:00～23:00,OPERATIONAL,"point_of_interest, health, gym, establishment",真庭市多田527ｰ2,真庭市,nearby_search,ChIJCX5zcuKdVjUR3jR9QyGNLzc,https://maps.google.com/?place_id=ChIJCX5zcuKdVjUR3jR9QyGNLzc,2025-07-28,1.00
214,白梅総合体育館,その他,日本、〒719-3145 岡山県真庭市西河内５８６−３,0867-52-5905,,35.0225068,133.7376053,3.6,27,,月曜日: 8時30分～22時00分; 火曜日: 8時30分～22時00分; 水曜日: 8時30分～22時00分; 木曜日: 8時30分～22時00分; 金曜日: 8時30分～22時00分; 土曜日: 8時30分～22時00分; 日曜日: 8時30分～17時30分,"⏰ 月～土: 8時30分～22時00分
⏰ 日: 8時30分～17時30分",8:30～22:00,OPERATIONAL,"gym, establishment, health, point_of_interest",真庭市西河内５８６−３,真庭市,nearby_search,ChIJRd26CRmfVjURRi804ZNuw8A,https://maps.google.com/?place_id=ChIJRd26CRmfVjURRi804ZNuw8A,2025-07-28,0.90
215,Fit Body Design,その他,日本、〒717-0013 岡山県真庭市勝山５０−１,080-7705-5317,https://www.fitbody-d.com/,35.0871675,133.6905276,5,9,,月���日: 7時00分～23時00分; 火曜日: 7時00分～23時00分; 水曜日: 7時00分～23時00分; 木曜日: 7時00分～23時00分; 金曜日: 7時00分～23時00分; 土曜日: 7時00分～23時00分; 日曜日: 7時00分～23時00分,⏰ 火～日: 7時00分～23時00分,7:00～23:00,OPERATIONAL,"establishment, gym, point_of_interest, health",真庭市勝山５０−１,真庭市,nearby_search,ChIJ6VC5uSKZVjUR5xRKSDmtjHs,https://maps.google.com/?place_id=ChIJ6VC5uSKZVjUR5xRKSDmtjHs,2025-07-28,1.00
216,美作市農業者トレーニングセンター,その他,日本、〒701-2604 岡山県美作市福本６５５,0868-72-8818,https://www.city.mimasaka.lg.jp/soshiki/kikaku/sports/shisetsu/1456977008564.html,34.9328074,134.1233269,4,1,,,営業時間不明,営業時間不明,OPERATIONAL,"point_of_interest, gym, health, establishment",美作市福本６５５,美作市,nearby_search,ChIJr_ndv6VHVDURmTxoNc1HRt4,https://maps.google.com/?place_id=ChIJr_ndv6VHVDURmTxoNc1HRt4,2025-07-28,0.80
217,DAI conditioning room,その他,日本、〒709-4322 岡山県勝田郡勝央町太平台４１７−７,080-9795-7203,,35.0454819,134.1019792,,,,月曜日: 9時00分～17時00分; 火曜日: 9時00分～17時00分; 水曜日: 定休日; 木曜日: 9時00分～17時00分; 金曜日: 9時00分～17時00分; 土曜日: 定休日; 日曜日: 定休日,"⏰ 月・火・木・金: 9時00分～17時00分
🚫 定休日: 水・土・日",水・土・日定休,OPERATIONAL,"health, point_of_interest, gym, establishment",勝央町太平台４１７−７,美作市,nearby_search,ChIJsZwhNuFLVDURNASgscRNBTc,https://maps.google.com/?place_id=ChIJsZwhNuFLVDURNASgscRNBTc,2025-07-28,0.80
218,ハイポキマイン柵原坑道,その他,日本、〒708-1527 岡山県久米郡美咲町柵原８０６−１,0868-62-1111,https://www.town.misaki.okayama.jp/soshiki/sangyoukankou/70.html,34.9521296,134.0652648,,,,月曜日: 8時30分～17時15分; 火曜日: 8時30分～17時15分; 水曜日: 8時30分～17時15分; 木曜日: 8時30分～17時15分; 金曜日: 8時30分～17時15分; 土曜日: 8時30分～17時15分; 日曜日: 8時30分～17時15分,⏰ 月～日: 8時30分～17時15分,8:30～17:15,OPERATIONAL,"point_of_interest, gym, establishment, health",美咲町柵原８０６−１,美作市,nearby_search,ChIJ6xBhfZI5VDURkOMPc5DQOPY,https://maps.google.com/?place_id=ChIJ6xBhfZI5VDURkOMPc5DQOPY,2025-07-28,0.90
219,大芦高原体育館,その他,日本、〒701-2614 岡山県美作市上山,0868-74-2585,https://unkai-onsen.com/facilities/,34.8895528,134.1282118,5,1,,,営業時間不明,営業時間不明,OPERATIONAL,"point_of_interest, gym, health, establishment",美作市,美作市,nearby_search,ChIJG0WBtixHVDURpDpMQoGjPpM,https://maps.google.com/?place_id=ChIJG0WBtixHVDURpDpMQoGjPpM,2025-07-28,0.80
220,ゴールドジム 津山岡山,Gold's Gym,日本、〒708-0842 岡山県津山市河辺 濱田844-1 ユーズボウル内1F,0868-35-3553,https://goldsgym-tuyama.com/,35.0621435,134.0489206,4.7,49,,月曜日: 10時00分～23時00分; 火曜日: 10時00分～23時00分; 水曜日: 10時00分～23時00分; 木曜日: 10時00分～23時00分; 金曜日: 10時00分～23時00分; 土曜日: 10時00分～21時00分; 日曜日: 10時00分～20時00分,"⏰ 月～金: 10時00分～23時00分
⏰ 土: 10時00分～21時00分
⏰ 日: 10時00分～20時00分",10:00～23:00,OPERATIONAL,"establishment, health, spa, point_of_interest, gym",津山市河辺 濱田844-1 ユーズボウル内1F,美作市,nearby_search,ChIJF2PaPgU3VDURMk6tF6c0sgY,https://maps.google.com/?place_id=ChIJF2PaPgU3VDURMk6tF6c0sgY,2025-07-28,1.00
221,メンズ・カーブス イオン津山,Curves,日本、〒708-0842 岡山県津山市河辺１０００−１,0868-26-8300,https://www.curves.co.jp/mens-gbp-website/?s_id=97010,35.064618,134.0482232,4.8,49,,"月曜日: 11時00分～13時00分, 15時00分～20時00分; 火曜日: 11時00分～13時00分, 15時00分～20時00分; 水曜日: 11時00分～13時00分, 15時00分～20時00分; 木曜日: 定休日; 金曜日: 11時00分～13時00分, 15時00分～20時00分; 土曜日: 10時00分～13時00分, 15時00分～17時00分; 日曜日: 定休日","⏰ 月～水・金:
   午前 11時00分～13時00分
   午後 15時00分～20時00分
🚫 定休日: 木・日
⏰ 土:
   午前 10時00分～13時00分
   午後 15時00分～17時00分",木・日定休,OPERATIONAL,"gym, health, spa, point_of_interest, establishment",津山市河辺１０００−１,美作市,nearby_search,ChIJBVbKv9c3VDURFwDhpLzHsHg,https://maps.google.com/?place_id=ChIJBVbKv9c3VDURFwDhpLzHsHg,2025-07-28,1.00
222,ジャザサイズ津山フィットネスセンター,その他,日本、〒708-0842 岡山県津山市河辺１０７２−１,090-7544-3928,https://www.facebook.com/jazzercise.tsuyama/,35.0619473,134.0437887,4.6,5,,,営業時間不明,営業時間不明,OPERATIONAL,"establishment, point_of_interest, health, gym",津山市河辺１０７２−１,美作市,nearby_search,ChIJVVWFHZo2VDUR1XiWc8GuXfg,https://maps.google.com/?place_id=ChIJVVWFHZo2VDUR1XiWc8GuXfg,2025-07-28,0.80
223,江見ボクシングクラブ,その他,日本、〒708-0843 岡山県津山市国分寺２−１０,0868-26-8885,http://emiboxing.com/,35.057284,134.037409,5,5,,月曜日: 17時00分～21時00分; 火曜日: 17時00分～21時00分; 水曜日: 17時00分～21時00分; 木曜日: 17時00分～21時00分; 金曜日: 17時00分～21時00分; 土曜日: 17時00分～21時00分; 日曜日: 定休日,"⏰ 月～土: 17時00分～21時00分
🚫 定休日: 日",日定休,OPERATIONAL,"establishment, point_of_interest, health, gym",津山市国分寺２−１０,美作市,nearby_search,ChIJhwfhs782VDURcjjRsR1AObc,https://maps.google.com/?place_id=ChIJhwfhs782VDURcjjRsR1AObc,2025-07-28,0.90
224,津山市東部小体育館,その他,日本、〒708-1117 岡山県津山市草加部,,,35.0995334,134.0727391,4.3,3,,,営業時間不明,営業時間不明,OPERATIONAL,"health, gym, point_of_interest, establishment",津山市,美作市,nearby_search,ChIJHdlI0g01VDURDrcNdSR3-4M,https://maps.google.com/?place_id=ChIJHdlI0g01VDURDrcNdSR3-4M,2025-07-28,0.60
225,奈義町立体育館・武道館,その他,日本、〒708-1311 岡山県勝田郡奈義町久常２２３−１,0868-36-2236,,35.121174,134.179997,4,1,,,営業時間不明,営業時間不明,CLOSED_TEMPORARILY,"establishment, point_of_interest, gym, health",奈義町久常２２３−１,美作市,nearby_search,ChIJtWYT5ISzVTURTpawIH289Jg,https://maps.google.com/?place_id=ChIJtWYT5ISzVTURTpawIH289Jg,2025-07-28,0.65
226,KKS 金光国際射撃場,その他,日本、〒719-0104 岡山県浅口市金光町占見新田２１２−１４,,,34.5393816,133.6150706,,,,,営業時間不明,営業時間不明,OPERATIONAL,"health, point_of_interest, establishment, gym",浅口市金光町占見新田２１２−１４,浅口市,nearby_search,ChIJ4wSs5tNDUTURb7gj3mwnz8o,https://maps.google.com/?place_id=ChIJ4wSs5tNDUTURb7gj3mwnz8o,2025-07-28,0.60
227,整体・美容鍼・ピラティス Moveact金光店,その他,日本、〒719-0104 岡山県浅口市金光町占見新田２８３−１,080-9825-9742,https://moveact.net/konkou/?utm_source=GMapKonkou&utm_medium=GMapKonkou,34.5414111,133.6177709,5,49,,月曜日: 9時00分～21時00分; 火曜日: 9時00分～21時00分; 水曜日: 9時00分～21時00分; 木曜日: 9時00分～21時00分; 金曜日: 9時00分～21時00分; 土曜日: 9時00分～21時00分; 日曜日: 9時00分～21時00分,⏰ 月～日: 9時00分～21時00分,9:00～21:00,OPERATIONAL,"gym, health, point_of_interest, establishment",浅口市金光町占見新田２８３−１,浅口市,nearby_search,ChIJbX1RBpRDUTURmmXAhoKgp_M,https://maps.google.com/?place_id=ChIJbX1RBpRDUTURmmXAhoKgp_M,2025-07-28,1.00
228,パーソナルトレーニングスタジオ紡,その他,日本、〒719-0105 岡山県浅口市金光町占見１５６２−２,090-6744-7354,https://tsumugu-pts.com/,34.5458252,133.6197344,5,5,,月曜日: 8時00分～22時00分; 火曜日: 8時00分～22時00分; 水曜日: 8時00分～22時00分; 木曜日: 8時00分～22時00分; 金曜日: 8時00分～22時00分; 土曜日: 8時00分～22時00分; 日曜日: 8時00分～22時00分,⏰ 月～日: 8時00分～22時00分,8:00～22:00,OPERATIONAL,"point_of_interest, health, gym, establishment",浅口市金光町占見１５６２−２,浅口市,nearby_search,ChIJlbY1XcVFUTURtm7T-VcnVxk,https://maps.google.com/?place_id=ChIJlbY1XcVFUTURtm7T-VcnVxk,2025-07-28,0.90
229,スポーツクラブ＆サウナ ルネサンス 玉島24,その他,日本、〒713-8102 岡山県倉敷市玉島７４５,086-522-7666,https://www.s-re.jp/tamashima/?utm_source=google&utm_medium=gMybusiness,34.5480388,133.6842461,3.6,98,,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 0時00分～23時00分; 金曜日: 定休日; 土曜日: 7時00分～0時00分; 日曜日: 24 時間営業,24時間営業,24時間営業,OPERATIONAL,"gym, point_of_interest, health, establishment",倉敷市玉島７４５,浅口市,nearby_search,ChIJY8grC65bUTURhhIcxXsxSYo,https://maps.google.com/?place_id=ChIJY8grC65bUTURhhIcxXsxSYo,2025-07-28,1.00
230,整体・美容鍼・ピラティス Moveact玉島店,その他,日本、〒713-8122 岡山県倉敷市玉島中央町３丁目911−１８６ 2F,,https://moveact.net/,34.5438065,133.6703422,5,17,,月曜日: 9時00分～17時00分; 火曜日: 9時00分～17時00分; 水曜日: 9時00分～17時00分; 木曜日: 9時00分～17時00分; 金曜日: 9時00分～21時00分; 土曜日: 定休日; 日曜日: 定休日,"⏰ 月～木: 9時00分～17時00分
⏰ 金: 9時00分～21時00分
🚫 定休日: 土・日",土・日定休,OPERATIONAL,"establishment, health, gym, point_of_interest, spa",倉敷市玉島中央町３丁目911−１８６ 2F,浅口市,nearby_search,ChIJl1WncRpbUTURWZV9xYwpbKQ,https://maps.google.com/?place_id=ChIJl1WncRpbUTURWZV9xYwpbKQ,2025-07-28,0.90
231,倉敷市 玉島の森体育館,その他,日本、〒713-8103 岡山県倉敷市玉島乙島８２５５−１,086-526-5369,http://www.city.kurashiki.okayama.jp/dd.aspx?menuid=5051,34.5179426,133.6803634,3.5,19,,月曜日: 6時00分～22時00分; 火曜日: 6時00分～22時00分; 水曜日: 6時00分～22時00分; 木曜日: 6時00分～22時00分; 金曜日: 6時00分～22時00分; 土曜日: 6時00分～22時00分; 日曜日: 6時00分～22時00分,⏰ 月～日: 6時00分～22時00分,6:00～22:00,OPERATIONAL,"point_of_interest, gym, health, establishment",倉敷市玉島乙島８２５５−１,浅口市,nearby_search,ChIJobk1VH9cUTURQZ1JvD2JNsw,https://maps.google.com/?place_id=ChIJobk1VH9cUTURQZ1JvD2JNsw,2025-07-28,1.00
232,PUMP UP,その他,日本、〒713-8103 岡山県倉敷市玉島乙島７２９３−５,090-8998-9137,https://www.instagram.com/pumpup_kazuya/,34.5322918,133.681029,5,1,,月曜日: 10時00分～20時00分; 火曜日: 10時00分～20時00分; 水曜日: 10時00分～20時00分; 木曜日: 10時00分～20時00分; 金曜日: 10時00分～20時00分; 土曜日: 定休日; 日曜日: 定休日,"⏰ 月～金: 10時00分～20時00分
🚫 定休日: 土・日",土・日定休,OPERATIONAL,"establishment, gym, health, point_of_interest",倉敷市玉島乙島７２９３−５,浅口市,nearby_search,ChIJsdGRqytbUTUR9lUZx0fkHzY,https://maps.google.com/?place_id=ChIJsdGRqytbUTUR9lUZx0fkHzY,2025-07-28,0.90
233,FIVE STAR,その他,日本、〒713-8103 岡山県倉敷市玉島乙島９６８０−９,090-5378-4481,https://www.instagram.com/5ivestar.gym,34.5357237,133.6828102,5,4,,月曜日: 8時00分～23時00分; 火曜日: 8時00分～23時00分; 水曜日: 8時00分～23時00分; 木曜日: 8時00分～23時00分; 金曜日: 8時00分～23時00分; 土曜日: 8時00分～23時00分; 日曜日: 8時00分～23時00分,⏰ 月～日: 8時00分～23時00分,8:00～23:00,OPERATIONAL,"establishment, health, point_of_interest, gym",倉敷市玉島乙島９６８０−９,浅口市,nearby_search,ChIJT0q-NPVbUTURLt0r2mTtcJk,https://maps.google.com/?place_id=ChIJT0q-NPVbUTURLt0r2mTtcJk,2025-07-28,0.90
234,エニタイムフィットネス 岡山今店,エニタイムフィットネス,日本、〒700-0975 岡山県岡山市北区今２丁目１−２５,086-241-1505,https://www.anytimefitness.co.jp/okayamaima/,34.6500947,133.8970643,3.2,59,,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,24時間営業,24時間営業,OPERATIONAL,"gym, establishment, point_of_interest, health",岡山市北区今２丁目１−２５,岡山県,text_search,ChIJt9CdWrYHVDUR7WkLw2iOfLA,https://maps.google.com/?place_id=ChIJt9CdWrYHVDUR7WkLw2iOfLA,2025-07-28,0.95
235,Fit Body Design津山院庄店,その他,日本、〒708-0014 岡山県津山市院庄９６０−１１,080-4752-0389,https://tsuyama-fitbody-d.com/,35.0607376,133.9517809,5,9,,月曜日: 7時00分～23時00分; 火曜日: 7時00分～23時00分; 水曜日: 7時00分～23時00分; 木曜日: 7時00分～23時00分; 金曜日: 7時00分～23時00分; 土曜日: 7時00分～23時00分; 日曜日: 7時00分～23時00分,⏰ 月～日: 7時00分～23時00分,7:00～23:00,OPERATIONAL,"health, point_of_interest, gym, spa, establishment",津山市院庄９６０−１１,岡山県,text_search,ChIJ25XegnYxVDURP7N7WHjBMHE,https://maps.google.com/?place_id=ChIJ25XegnYxVDURP7N7WHjBMHE,2025-07-28,0.95
236,エニタイムフィットネス岡山バイパス妹尾店,エニタイムフィットネス,日本、〒701-0203 岡山県岡山市南区古新田１１２５ ２階,086-239-5275,https://www.anytimefitness.co.jp/okayamabypass-senoo/,34.6226275,133.8713931,4.1,12,,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,24時間営業,24時間営業,OPERATIONAL,"establishment, health, point_of_interest, gym",岡山市南区古新田１１２５ ２階,岡山県,text_search,ChIJUa5Rd7b5UzURh-tYXlQyyD0,https://maps.google.com/?place_id=ChIJUa5Rd7b5UzURh-tYXlQyyD0,2025-07-28,0.95
237,エニタイムフィットネス 岡山原尾島店,エニタイムフィットネス,日本、〒703-8235 岡山県岡山市中区原尾島３丁目２−１１,086-230-3320,https://www.anytimefitness.co.jp/okayamaharao/?shop=201908,34.6706781,133.9451668,3.5,51,,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,24時間営業,24時間営業,OPERATIONAL,"health, gym, establishment, point_of_interest",岡山市中区原尾島３丁目２−１１,岡山県,text_search,ChIJW-ClbQsHVDUR7d8iT_P7bco,https://maps.google.com/?place_id=ChIJW-ClbQsHVDUR7d8iT_P7bco,2025-07-28,0.95
238,エニタイムフィットネス 岡山富田店,エニタイムフィットネス,日本、〒700-0936 岡山県岡山市北区富田５０８−３,086-238-9032,https://www.anytimefitness.co.jp/okayamatomita/?shop=201908,34.6378774,133.9183004,3.4,33,,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,24時間営業,24時間営業,OPERATIONAL,"gym, establishment, health, point_of_interest",岡山市北区富田５０８−３,岡山県,text_search,ChIJd1afzeQHVDURHIDNC0pplEE,https://maps.google.com/?place_id=ChIJd1afzeQHVDURHIDNC0pplEE,2025-07-28,0.95
239,スポーツクラブアクトスWill_Gウエストランド,その他,日本、〒708-0013 岡山県津山市二宮７１,0868-20-1537,https://axtoslp.com/westland-lp/,35.0598363,133.9584974,4.8,35,,月曜日: 10時00分～22時00分; 火曜日: 10時00分～22時00分; 水曜日: 10時00分～22時00分; 木曜日: 定休日; 金曜日: 10時00分～22時00分; 土��日: 10時00分～21時00分; 日曜日: 10時00分～18時00分,"⏰ 月～水・金: 10時00分～22時00分
🚫 定休日: 木
⏰ 日: 10時00分～18時00分",木定休,OPERATIONAL,"establishment, point_of_interest, gym, health",津山市二宮７１,岡山県,text_search,ChIJDVvL1h0xVDURxNIX7m6C-iA,https://maps.google.com/?place_id=ChIJDVvL1h0xVDURxNIX7m6C-iA,2025-07-28,0.95
240,エニタイムフィットネス 岡山福富店,エニタイムフィットネス,日本、〒702-8031 岡山県岡山市南区福富西２丁目１８−２３,086-236-7090,https://www.anytimefitness.co.jp/ofukutomi/?shop=201908,34.6222936,133.9296249,3.2,44,,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,24時間営業,24時間営業,OPERATIONAL,"point_of_interest, health, establishment, gym",岡山市南区福富西２丁目１８−２３,岡山県,text_search,ChIJJSBpB_YHVDURb-pcKVm410c,https://maps.google.com/?place_id=ChIJJSBpB_YHVDURb-pcKVm410c,2025-07-28,0.95
