id,name,chain_type,address,phone,website,latitude,longitude,rating,user_ratings_total,price_level,opening_hours,business_status,types,formatted_address,city,collection_method,place_id,google_maps_url,collection_date,confidence_score
173,瀬戸内ブルーシャインズ屋内練習場,その他,日本、〒701-4262 岡山県瀬戸内市長船町東須恵１３７３−３,,http://setouchi-gbbc.com/,34.6847807,134.1436537,5,,,,OPERATIONAL,"point_of_interest, health, gym, establishment",,,nearby_search,,,2025-07-28,1.00
174,テツジム 瀬戸内,その他,日本、〒701-4276 岡山県瀬戸内市長船町服部３９７−１,,,34.7130017,134.106302,5,,,,OPERATIONAL,"point_of_interest, gym, health, establishment",,,nearby_search,,,2025-07-28,1.00
175,備前市日生運動公園体育館,その他,日本、〒701-3202 岡山県備前市日生町寒河３８０−３６,0869-72-2226,http://bzshisetsu.justhpbs.jp/hinasemain.html,34.7394059,134.2947748,3.6,,,月曜日: 定休日; 火曜日: 9時00分～20時30分; 水曜日: 9時00分～20時30分; 木曜日: 9時00分～20時30分; 金曜日: 9時00分～20時30分; 土曜日: 9時00分～20時30分; 日曜日: 9時00分～20時30分,OPERATIONAL,"point_of_interest, gym, health, establishment",,,nearby_search,,,2025-07-28,1.00
176,カーブス 邑久ゆめタウン,Curves,日本、〒701-4221 岡山県瀬戸内市邑久町尾張２６８,0869-22-5252,https://www.curves.co.jp/gbp_2209tr_3490/?s_id=91683,34.6665202,134.0931837,4.5,,,"月曜日: 10時00分～13時00分, 15時00分～19時00分; 火曜日: 10時00分～13時00分, 15時00分～19時00分; 水曜日: 10時00分～13時00分, 15時00分～19時00分; 木曜日: 10時00分～13時00分, 15時00分～19時00分; 金曜日: 10時00分～13時00分, 15時00分～19時00分; 土曜日: 10時00分～13時00分; 日曜日: 定休日",OPERATIONAL,"point_of_interest, gym, spa, establishment, health",,,nearby_search,,,2025-07-28,1.00
177,アクロポート フィットネスラブ・スイミングスクール,その他,日本、〒709-0855 岡山県岡山市東区瀬戸町沖３３３,086-952-2855,http://www.acro.co.jp/,34.7192582,134.0442972,3.8,,,月曜日: 10時00分～21時20分; 火曜日: 10時00分～21時20分; 水曜日: 10時00分～21時20分; 木曜日: 10時00分～21時20分; 金曜日: 10時00分～21時20分; 土曜日: 10時00分～18時00分; 日曜日: 10時00分～18時00分,OPERATIONAL,"gym, health, point_of_interest, establishment",,,nearby_search,,,2025-07-28,1.00
178,ヨガ&たいわ『あうん』,その他,日本、〒701-4265 岡山県瀬戸内市長船町福岡７４４−１,,https://aum-yoga-taiwa.amebaownd.com/,34.7054493,134.0889352,5,,,,OPERATIONAL,"establishment, point_of_interest, health, school, gym",,,nearby_search,,,2025-07-28,1.00
179,テツジム滑飛一家,その他,日本、〒709-0704 岡山県赤磐市沢原１６１６−４,,https://tetsujimu-sanyou.jimdo.com/,34.8006384,134.0895312,5,,,月曜日: 18時30分～21時30分; 火曜日: 18時30分～21時30分; 水曜日: 18時30分～21時30分; 木曜日: 18時30分～21時30分; 金曜日: 18時30分～21時30分; 土曜日: 18時30分～21時30分; 日曜日: ���休日,OPERATIONAL,"health, establishment, gym, point_of_interest",,,nearby_search,,,2025-07-28,1.00
180,スポーツランド,その他,日本、〒678-1254 兵庫県赤穂郡上郡町高山,,,34.8292285,134.2705223,3,,,,OPERATIONAL,"point_of_interest, health, gym, establishment",,,nearby_search,,,2025-07-28,1.00
181,村田フットサル,その他,日本、〒701-4241 岡山県瀬戸内市邑久町福元２１２−３,,https://corporate.murata.com/ja-jp/group/okayamamurata/welfare,34.6771033,134.0783757,4,,,,OPERATIONAL,"point_of_interest, establishment, health, gym",,,nearby_search,,,2025-07-28,1.00
182,Evol Gym,その他,日本、〒709-0631 岡山県岡山市東区東平島１０６ 1階,086-201-7228,https://www.evolgym.com/,34.7060026,134.0542483,5,,,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,OPERATIONAL,"establishment, gym, point_of_interest, health",,,nearby_search,,,2025-07-28,1.00
183,和気町B&G海洋センター,その他,日本、〒709-0521 岡山県和気郡和気町父井原２１１０−３,0869-93-3592,https://www.bgf.or.jp/center/0323.html,34.8452991,134.1113138,2.5,,,,OPERATIONAL,"health, establishment, gym, point_of_interest",,,nearby_search,,,2025-07-28,1.00
184,カーブス 平島ザ・ビッグ,Curves,日本、〒709-0631 岡山県岡山市東区東平島１００１−１,086-297-2626,https://www.curves.co.jp/gbp_2209tr_3490/?s_id=91495,34.7173635,134.0466983,4.6,,,"月曜日: 10時00分～13時00分, 15時00分～19時00分; 火曜日: 10時00分～13時00分, 15時00分～19時00分; 水曜日: 10時00分～13時00分, 15時00分～19時00分; 木曜日: 10時00分～13時00分, 15時00分～19時00分; 金曜日: 10時00分～13時00分, 15時00分～19時00分; 土曜日: 10時00分～13時00分; 日曜日: 定休日",OPERATIONAL,"point_of_interest, health, spa, gym, establishment",,,nearby_search,,,2025-07-28,1.00
185,コンディショニングスタジオリバース,その他,日本、〒709-0632 岡山県岡山市東区南古都４４０−７,070-9200-2467,https://rebirthys.wixsite.com/bodymakegymrebirth,34.7069321,134.04971,,,,月曜日: 9時00分～21時00分; 火曜日: 9時00分～21時00分; 水曜日: 9時00分～21時00分; 木曜日: 9時00分～21時00分; 金曜日: 9時00分～21時00分; 土曜日: 9時00分～21時00分; 日曜日: 9時00分～21時00分,OPERATIONAL,"health, point_of_interest, establishment, gym",,,nearby_search,,,2025-07-28,1.00
186,【パーソナルピラティス】ELEMENT(エレメント)赤磐・瀬戸店,その他,日本、〒709-0855 岡山県岡山市東区瀬戸町沖１１９,086-201-2247,https://element-gym.com/element-top/pilates/,34.722843,134.04364,5,,,"月曜日: 9時00分～13時00分, 15時00分～22時00分; 火曜日: 9時00分～13時00分, 15時00分～22時00分; 水曜日: 9時00分～13時00分, 15時00分～22時00分; 木曜日: 9時00分～13時00分, 15時00分～22時00分; 金曜日: 9時00分～13時00分, 15時00分～22時00分; 土曜日: 9時00分～18時00分; 日曜日: 9時00分～18時00分",OPERATIONAL,"gym, establishment, health, point_of_interest",,,nearby_search,,,2025-07-28,1.00
187,シンバジム,その他,日本、〒709-0632 岡山県岡山市東区南古都４６８−１ ヒカリマンション 103,080-3888-4826,https://www.simbagym13.com/,34.7051624,134.0478944,5,,,月曜日: 10時00分～21時00分; 火曜日: 10時00分～21時00分; 水曜日: 10時00分～21時00分; 木曜日: 10時00分～21時00分; 金曜日: 10時00分～21時00分; 土曜日: 10時00分～21時00分; 日曜日: 10時00分～21時00分,OPERATIONAL,"gym, establishment, health, point_of_interest",,,nearby_search,,,2025-07-28,1.00
188,ピラティススタジオ アオハル,その他,日本、〒704-8192 岡山県岡山市東区西大寺中野本町１０−３６,090-5370-3015,https://yoga-pilates-aoharu.jimdofree.com/,34.653807,134.0302777,5,,,月曜日: 定休日; 火曜日: 10時00分～18時00分; 水曜日: 10時00分～18時00分; 木曜日: 10時00分～18時00分; 金曜日: 10時00分～18時00分; 土曜日: 9時00分～18時00分; 日曜日: 定休日,OPERATIONAL,"health, gym, establishment, point_of_interest",,,nearby_search,,,2025-07-28,1.00
189,Liberal Box Gym,その他,日本、〒704-8191 岡山県岡山市東区西大寺中野５０１−１,090-7508-3228,https://higashi-okayama.mypl.net/shop/00000376720/,34.6563081,134.0268851,5,,,月曜日: 17時00分～21時00分; 火曜日: 17時00分～21時00分; 水曜日: 17時00分～21時00分; 木曜日: 17時00分～21時00分; 金曜日: 17時00分～21時00分; 土曜日: 17時00分～21時00分; 日曜日: 9時00分～11時00分,OPERATIONAL,"establishment, health, gym, point_of_interest",,,nearby_search,,,2025-07-28,1.00
190,カーブス 西大寺Ａコープ,Curves,日本、〒704-8191 岡山県岡山市東区西大寺中野３８８−２,086-944-6060,https://www.curves.co.jp/gbp_2209tr_3490/?s_id=91210,34.6523713,134.0265316,4,,,"月曜日: 10時00分～13時00分, 15時00分～19時00分; 火曜日: 10時00分～13時00分, 15時00分～19時00分; 水曜日: 10時00分～13時00分, 15時00分～19時00分; 木曜日: 10時00分～13時00分, 15時00分～19時00分; 金曜日: 10時00分～13時00分, 15時00分～19時00分; 土曜日: 10時00分～13時00分; 日曜日: 定休日",OPERATIONAL,"point_of_interest, establishment, spa, health, gym",,,nearby_search,,,2025-07-28,1.00
191,オールウェイズフィットネスジム,その他,日本、〒704-8183 岡山県岡山市東区西大寺松崎２４８−２０,086-238-8988,http://always24hfitness.com/,34.6617463,134.0138379,4,,,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,OPERATIONAL,"health, gym, point_of_interest, establishment",,,nearby_search,,,2025-07-28,1.00
192,フィットネスジム Kokoro,その他,日本、〒704-8173 岡山県岡山市東区可知４丁目１,,,34.6551731,134.0023617,,,,,OPERATIONAL,"gym, establishment, point_of_interest, health",,,nearby_search,,,2025-07-28,1.00
193,BLOSSOM整骨院,その他,日本、〒704-8176 岡山県岡山市東区中川町３１６−４,086-230-0678,https://okayama-blossom.com/,34.66320460000001,134.0014997,5,,,"月曜日: 定休日; 火曜日: 9時30分～13時00分, 15時30分���20時00分; 水曜日: 9時30分～13時00分, 15時30分～20時00分; 木曜日: 9時30分～13時00分, 15時30分～20時00分; 金曜日: 9時30分～13時00分, 15時30分～20時00分; 土曜日: 9時30分～13時00分, 15時30分～18時00分; 日曜日: 9時30分～13時00分",OPERATIONAL,"establishment, health, point_of_interest, gym",,,nearby_search,,,2025-07-28,1.00
194,エニタイムフィットネス 岡山益野店,エニタイムフィットネス,日本、〒704-8175 岡山県岡山市東区益野町１５−１ 1F 2F,086-206-6922,https://www.anytimefitness.co.jp/okayamamasuno/,34.6587268,133.9971228,3.8,,,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,OPERATIONAL,"point_of_interest, gym, establishment, health",,,nearby_search,,,2025-07-28,1.00
195,GINA ジーナ ピラティス スタジオ,その他,日本、〒703-8261 岡山県岡山市中区海吉１７６８−４２ 2階,090-3194-9346,https://instagram.com/pilates_gina0422?igshid=ZDdkNTZiNTM=,34.6592894,133.9868005,5,,,月曜日: 9時00分～17時30分; 火曜日: 9時00分～17時30分; 水曜日: 9時00分～17時30分; 木曜日: 9時00分～17時30分; 金曜日: 9時00分～17時30分; 土曜日: 9時00分～17時30分; 日曜日: 9時00分～16時00分,OPERATIONAL,"health, point_of_interest, store, gym, establishment",,,nearby_search,,,2025-07-28,1.00
196,カーブス マルナカ平井,Curves,日本、〒703-8265 岡山県岡山市中区倉田６１１−１ マルナカ平井店 2F,086-276-5888,https://www.curves.co.jp/gmb690/?s_id=91461,34.6325737,133.9560635,4.4,,,"月曜日: 10時00分～13時00分, 15時00分～19���00分; 火曜日: 10時00分～13時00分, 15時00分～19時00分; 水曜日: 10時00分～13時00分, 15時00分～19時00分; 木曜日: 10時00分～13時00分, 15時00分～19時00分; 金曜日: 10時00分～13時00分, 15時00分～19時00分; 土曜日: 10時00分～13時00分; 日曜日: 定休日",OPERATIONAL,"establishment, health, gym, spa, point_of_interest",,,nearby_search,,,2025-07-28,1.00
197,ヴィハーラ ヘア＆ビューティライフサロン,その他,日本、〒703-8205 岡山県岡山市中区中井１丁目１７−１８,0120-679-888,https://beauty.hotpepper.jp/slnH000438612/,34.6837862,133.9619538,4.4,,,月曜日: 9時30分～19時00分; 火曜日: 9時30分～19時00分; 水曜日: 9時30分～19時00分; 木曜日: 9時30分～19時00分; 金曜日: 9時30分～19時00分; 土曜日: 9時30分～19時00分; 日曜日: 9時30分～19時00分,OPERATIONAL,"hair_care, point_of_interest, gym, health, establishment",,,nearby_search,,,2025-07-28,1.00
198,オーバルスポーツコム円山,その他,日本、〒703-8271 岡山県岡山市中区円山１２５−１,086-277-1100,http://www.oval-sports.com/,34.6543869,133.966035,3.8,,,月曜日: 9時30分～21時30分; 火曜日: 9時30分～21時30分; 水曜日: 9時30分～21時30分; 木曜日: 9時30分～21時30分; 金曜日: 9時30分～21時30分; 土曜日: 9時30分～21時30分; 日曜日: 9時30分～18時00分,OPERATIONAL,"gym, establishment, health, point_of_interest",,,nearby_search,,,2025-07-28,1.00
199,六番川水の公園体育館,その他,日本、〒704-8163 岡山県岡山市東区升田６１４−６４,086-948-4515,,34.616195,133.9986202,3.9,,,月曜日: 8時30分～21時00分; 火曜日: 定休日; 水曜日: 8時30分～21時00分; 木曜日: 8時30分～21時00分; 金曜日: 8時30分～21時00分; 土曜日: 8時30分���21時00分; 日曜日: 8時30分～21時00分,OPERATIONAL,"point_of_interest, establishment, gym, health",,,nearby_search,,,2025-07-28,1.00
200,JOYFIT24LITE 岡山高屋,Joyfit,日本、〒703-8233 岡山県岡山市中区高屋３０８−１,086-271-7790,http://joyfit.jp/okayamatakaya/,34.672465,133.966749,3.3,,,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,OPERATIONAL,"establishment, health, gym, point_of_interest",,,nearby_search,,,2025-07-28,1.00
201,カーブス 赤磐山陽,Curves,日本、〒709-0816 岡山県赤磐市下市４７６−１,086-955-1101,https://www.curves.co.jp/gbp_2209tr_3490/?s_id=91571,34.7553698,134.0167325,4.5,,,"月曜日: 10時00分～13時00分, 15時00分～19時00分; 火曜日: 10���00分～13時00分, 15時00分～19時00分; 水曜日: 10時00分～13時00分, 15時00分～19時00分; 木曜日: 10時00分～13時00分, 15時00分～19時00分; 金曜日: 10時00分～13時00分, 15時00分～19時00分; 土曜日: 10時00分～13時00分; 日曜日: 定休日",OPERATIONAL,"point_of_interest, health, spa, establishment, gym",,,nearby_search,,,2025-07-28,1.00
202,ワールドプラスジム 岡山あかいわ店,その他,日本、〒709-0816 岡山県赤磐市下市４７７−１,086-958-5202,https://www.worldplus-gym.com/shop/okayama-akaiwa.html,34.7558044,134.0162327,4.5,,,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,OPERATIONAL,"point_of_interest, gym, health, establishment",,,nearby_search,,,2025-07-28,1.00
203,Studio mayuRa,その他,日本、〒709-0802 岡山県赤磐市桜が丘西７丁目４−１,090-2116-9863,https://www.studio-mayura.jp/,34.7759633,134.0292829,5,,,,OPERATIONAL,"point_of_interest, health, gym, establishment",,,nearby_search,,,2025-07-28,1.00
204,環太平洋大学 アスリートホール TOPGUN,その他,日本、〒709-0863 岡山県岡山市東区瀬戸町観音寺７２１ アスリートホール 「Topgun」,,,34.7279977,134.0122851,4.7,,,月曜日: 6時00分～20時00分; 火曜日: 6時00分～20時00分; 水曜日: 6時00分～20時00分; 木曜日: 6時00分～20時00分; 金曜日: 6時00分～20時00分; 土曜日: 6時00分～20時00分; 日曜日: 6時00分～20時00分,OPERATIONAL,"establishment, health, point_of_interest, gym",,,nearby_search,,,2025-07-28,1.00
205,おおさかトレーニングルーム&からだほぐし(元:逢坂整骨院),その他,日本、〒701-2225 岡山県赤磐市山口５３４−２,086-957-3365,,34.7925792,133.9837477,5,,,月曜日: 9時00分～14時00分; 火曜日: 9時00分～14時00分; 水曜日: 9時00分～14時00分; 木曜日: 9時00分～14時00分; 金曜日: 9時00分～14時00分; 土曜日: 9時00分～14時00分; 日曜日: 定休日,OPERATIONAL,"establishment, gym, point_of_interest, health",,,nearby_search,,,2025-07-28,1.00
206,BodyCore. ボディコアひいろ,その他,日本、〒703-8204 岡山県岡山市中区雄町３１８−４,086-279-5679,https://bodycore-hiiro.com/,34.686314,133.9748094,4.7,,,月曜日: 8時30分～23時00分; 火曜日: 8時30分～23時00分; 水曜日: 8時30分～23時00分; 木曜日: 8時30分～23時00分; 金曜日: 8時30分～23時00分; 土曜日: 8時30分～23時00分; 日曜日: 8時30分～23時00分,OPERATIONAL,"establishment, beauty_salon, gym, health, point_of_interest",,,nearby_search,,,2025-07-28,1.00
207,ABC パーソナル ボディメイク スタジオ,その他,日本、〒703-8233 岡山県岡山市中区高屋３６０−９,086-237-9337,https://tsuiteru49.jp/shop/9,34.6765868,133.968941,4.5,,,"月曜日: 9時00分～13時45分, 17時00分～20時00分; 火曜日: 9時00分～13時45分, 17時00分～20時00分; 水曜日: 定休日; 木曜日: 9時00分～13時45分, 17時00分～20時00分; 金曜日: 9時00分～13時45分, 17時00分～20時00分; 土曜日: 9時00分～13時45分; 日曜日: 定休日",OPERATIONAL,"health, establishment, spa, gym, point_of_interest",,,nearby_search,,,2025-07-28,1.00
208,カーブス エブリイOkanaka津高,Curves,日本、〒701-1145 岡山県岡山市北区横井上８３−３ エブリイOkanaka津高 3F,086-253-1200,https://www.curves.co.jp/gmb690/?s_id=90122,34.6999372,133.9020853,4.8,,,"月曜日: 10時00分～13時00分, 15��00分～19時00分; 火曜日: 10時00分～13時00分, 15時00分～19時00分; 水曜日: 10時00分～13時00分, 15時00分～19時00分; 木曜日: 10時00分～13時00分, 15時00分～19時00分; 金曜日: 10時00分～13時00分, 15時00分～19時00分; 土曜日: 10時00分～13時00分; 日曜日: 定休日",OPERATIONAL,"health, spa, gym, establishment, point_of_interest",,,nearby_search,,,2025-07-28,1.00
209,OSKスポーツクラブ岡山 | OSKGYM 24 | OSK KIDS,その他,日本、〒700-0028 岡山県岡山市北区絵図町１−５０,086-252-3111,https://www.osk21.co.jp/,34.67570389999999,133.9205774,3.5,,,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,OPERATIONAL,"health, establishment, spa, point_of_interest, gym",,,nearby_search,,,2025-07-28,1.00
210,OSKスポーツクラブ 藤原,その他,日本、〒703-8248 岡山県岡山市中区さい８４−１,086-271-1711,https://www.osk21.co.jp/fujiwara/,34.6811427,133.9484417,3.4,,,月曜日: 6時30分～21時30分; 火曜日: 定休日; 水曜日: 6時30分～21時30分; 木曜日: 6時30分～21時30分; 金曜日: 6時30分～21時30分; 土曜日: 6時30分～19時00分; 日曜日: 9時30分～19時00分,OPERATIONAL,"gym, establishment, point_of_interest, health",,,nearby_search,,,2025-07-28,1.00
211,コナミスポーツクラブ 岡山,コナミスポーツ,日本、〒700-0903 岡山県岡山市北区幸町１０−１,086-222-3911,https://information.konamisportsclub.jp/ksc/004028/,34.6607824,133.9205522,3.7,,,月曜日: 10時00分～23時00分; 火曜日: 定休日; 水曜日: 10時00分～23時00分; 木曜日: 10時00分～23時00分; 金曜日: 10時00分～23時00分; 土曜日: 10時00分～21時00分; 日曜日: 10時00分～18時00分,OPERATIONAL,"health, establishment, gym, point_of_interest",,,nearby_search,,,2025-07-28,1.00
212,真庭市勝山健康増進施設 水夢,その他,日本、〒717-0013 岡山県真庭市勝山１０２４,0867-44-7171,https://www.maniwa-sports.net/management/suimu/,35.0833385,133.7057089,3.6,,,月曜日: 10時00分～21時00分; 火曜日: 10時00分～21時00分; 水曜日: 10時00分～21時00分; 木曜日: 10時00分～21時00分; 金曜日: 10時00分～21時00分; 土曜日: 10時00分～21時00分; 日曜日: 10時00分～20時00分,OPERATIONAL,"point_of_interest, health, establishment, gym",,,nearby_search,,,2025-07-28,1.00
213,BADASS DEPO (要予約),その他,日本、〒719-3213 岡山県真庭市多田527ｰ2,080-5233-6429,https://www.instagram.com/badass_depo_42/,35.0805253,133.7547036,5,,,���曜日: 8時00分～23時00分; 火曜日: 8時00分～23時00分; 水曜日: 8時00分～23時00分; 木曜日: 8時00分～23時00分; 金曜日: 8時00分～23時00分; 土曜日: 8時00分～23時00分; 日曜日: 8時00分～23時00分,OPERATIONAL,"point_of_interest, health, gym, establishment",,,nearby_search,,,2025-07-28,1.00
214,白梅総合体育館,その他,日本、〒719-3145 岡山県真庭市西河内５８６−３,0867-52-5905,,35.0225068,133.7376053,3.6,,,月曜日: 8時30分～22時00分; 火曜日: 8時30分～22時00分; 水曜日: 8時30分～22時00分; 木曜日: 8時30分～22時00分; 金曜日: 8時30分～22時00分; 土曜日: 8時30分～22時00分; 日曜日: 8時30分～17時30分,OPERATIONAL,"gym, establishment, health, point_of_interest",,,nearby_search,,,2025-07-28,1.00
215,Fit Body Design,その他,日本、〒717-0013 岡山県真庭市勝山５０−１,080-7705-5317,https://www.fitbody-d.com/,35.0871675,133.6905276,5,,,月���日: 7時00分～23時00分; 火曜日: 7時00分～23時00分; 水曜日: 7時00分～23時00分; 木曜日: 7時00分～23時00分; 金曜日: 7時00分～23時00分; 土曜日: 7時00分～23時00分; 日曜日: 7時00分～23時00分,OPERATIONAL,"establishment, gym, point_of_interest, health",,,nearby_search,,,2025-07-28,1.00
216,美作市農業者トレーニングセンター,その他,日本、〒701-2604 岡山県美作市福本６５５,0868-72-8818,https://www.city.mimasaka.lg.jp/soshiki/kikaku/sports/shisetsu/1456977008564.html,34.9328074,134.1233269,4,,,,OPERATIONAL,"point_of_interest, gym, health, establishment",,,nearby_search,,,2025-07-28,1.00
217,DAI conditioning room,その他,日本、〒709-4322 岡山県勝田郡勝央町太平台４１７−７,080-9795-7203,,35.0454819,134.1019792,,,,月曜日: 9時00分～17時00分; 火曜日: 9時00分～17時00分; 水曜日: 定休日; 木曜日: 9時00分～17時00分; 金曜日: 9時00分～17時00分; 土曜日: 定休日; 日曜日: 定休日,OPERATIONAL,"health, point_of_interest, gym, establishment",,,nearby_search,,,2025-07-28,1.00
218,ハイポキマイン柵原坑道,その他,日本、〒708-1527 岡山県久米郡美咲町柵原８０６−１,0868-62-1111,https://www.town.misaki.okayama.jp/soshiki/sangyoukankou/70.html,34.9521296,134.0652648,,,,月曜日: 8時30分～17時15分; 火曜日: 8時30分～17時15分; 水曜日: 8時30分～17時15分; 木曜日: 8時30分～17時15分; 金曜日: 8時30分～17時15分; 土曜日: 8時30分～17時15分; 日曜日: 8時30分～17時15分,OPERATIONAL,"point_of_interest, gym, establishment, health",,,nearby_search,,,2025-07-28,1.00
219,大芦高原体育館,その他,日本、〒701-2614 岡山県美作市上山,0868-74-2585,https://unkai-onsen.com/facilities/,34.8895528,134.1282118,5,,,,OPERATIONAL,"point_of_interest, gym, health, establishment",,,nearby_search,,,2025-07-28,1.00
220,ゴールドジム 津山岡山,Gold's Gym,日本、〒708-0842 岡山県津山市河辺 濱田844-1 ユーズボウル内1F,0868-35-3553,https://goldsgym-tuyama.com/,35.0621435,134.0489206,4.7,,,月曜日: 10時00分～23時00分; 火曜日: 10時00分～23時00分; 水曜日: 10時00分～23時00分; 木曜日: 10時00分～23時00分; 金曜日: 10時00分～23時00分; 土曜日: 10時00分～21時00分; 日曜日: 10時00分～20時00分,OPERATIONAL,"establishment, health, spa, point_of_interest, gym",,,nearby_search,,,2025-07-28,1.00
221,メンズ・カーブス イオン津山,Curves,日本、〒708-0842 岡山県津山市河辺１０００−１,0868-26-8300,https://www.curves.co.jp/mens-gbp-website/?s_id=97010,35.064618,134.0482232,4.8,,,"月曜日: 11時00分～13時00分, 15時00分～20時00分; 火曜日: 11時00分～13時00分, 15時00分～20時00分; 水曜日: 11時00分～13時00分, 15時00分～20時00分; 木曜日: 定休日; 金曜日: 11時00分～13時00分, 15時00分～20時00分; 土曜日: 10時00分～13時00分, 15時00分～17時00分; 日曜日: 定休日",OPERATIONAL,"gym, health, spa, point_of_interest, establishment",,,nearby_search,,,2025-07-28,1.00
222,ジャザサイズ津山フィットネスセンター,その他,日本、〒708-0842 岡山県津山市河辺１０７２−１,090-7544-3928,https://www.facebook.com/jazzercise.tsuyama/,35.0619473,134.0437887,4.6,,,,OPERATIONAL,"establishment, point_of_interest, health, gym",,,nearby_search,,,2025-07-28,1.00
223,江見ボクシングクラブ,その他,日本、〒708-0843 岡山県津山市国分寺２−１０,0868-26-8885,http://emiboxing.com/,35.057284,134.037409,5,,,月曜日: 17時00分～21時00分; 火曜日: 17時00分～21時00分; 水曜日: 17時00分～21時00分; 木曜日: 17時00分～21時00分; 金曜日: 17時00分～21時00分; 土曜日: 17時00分～21時00分; 日曜日: 定休日,OPERATIONAL,"establishment, point_of_interest, health, gym",,,nearby_search,,,2025-07-28,1.00
224,津山市東部小体育館,その他,日本、〒708-1117 岡山県津山市草加部,,,35.0995334,134.0727391,4.3,,,,OPERATIONAL,"health, gym, point_of_interest, establishment",,,nearby_search,,,2025-07-28,1.00
225,奈義町立体育館・武道館,その他,日本、〒708-1311 岡山県勝田郡奈義町久常２２３−１,0868-36-2236,,35.121174,134.179997,4,,,,CLOSED_TEMPORARILY,"establishment, point_of_interest, gym, health",,,nearby_search,,,2025-07-28,1.00
226,KKS 金光国際射撃場,その他,日本、〒719-0104 岡山県浅口市金光町占見新田２１２−１４,,,34.5393816,133.6150706,,,,,OPERATIONAL,"health, point_of_interest, establishment, gym",,,nearby_search,,,2025-07-28,1.00
227,整体・美容鍼・ピラティス Moveact金光店,その他,日本、〒719-0104 岡山県浅口市金光町占見新田２８３−１,080-9825-9742,https://moveact.net/konkou/?utm_source=GMapKonkou&utm_medium=GMapKonkou,34.5414111,133.6177709,5,,,月曜日: 9時00分～21時00分; 火曜日: 9時00分～21時00分; 水曜日: 9時00分～21時00分; 木曜日: 9時00分～21時00分; 金曜日: 9時00分～21時00分; 土曜日: 9時00分～21時00分; 日曜日: 9時00分～21時00分,OPERATIONAL,"gym, health, point_of_interest, establishment",,,nearby_search,,,2025-07-28,1.00
228,パーソナルトレーニングスタジオ紡,その他,日本、〒719-0105 岡山県浅口市金光町占見１５６２−２,090-6744-7354,https://tsumugu-pts.com/,34.5458252,133.6197344,5,,,月曜日: 8時00分～22時00分; 火曜日: 8時00分～22時00分; 水曜日: 8時00分～22時00分; 木曜日: 8時00分～22時00分; 金曜日: 8時00分～22時00分; 土曜日: 8時00分～22時00分; 日曜日: 8時00分～22時00分,OPERATIONAL,"point_of_interest, health, gym, establishment",,,nearby_search,,,2025-07-28,1.00
229,スポーツクラブ＆サウナ ルネサンス 玉島24,その他,日本、〒713-8102 岡山県倉敷市玉島７４５,086-522-7666,https://www.s-re.jp/tamashima/?utm_source=google&utm_medium=gMybusiness,34.5480388,133.6842461,3.6,,,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 0時00分～23時00分; 金曜日: 定休日; 土曜日: 7時00分～0時00分; 日曜日: 24 時間営業,OPERATIONAL,"gym, point_of_interest, health, establishment",,,nearby_search,,,2025-07-28,1.00
230,整体・美容鍼・ピラティス Moveact玉島店,その他,日本、〒713-8122 岡山県倉敷市玉島中央町３丁目911−１８６ 2F,,https://moveact.net/,34.5438065,133.6703422,5,,,月曜日: 9時00分～17時00分; 火曜日: 9時00分～17時00分; 水曜日: 9時00分～17時00分; 木曜日: 9時00分～17時00分; 金曜日: 9時00分～21時00分; 土曜日: 定休日; 日曜日: 定休日,OPERATIONAL,"establishment, health, gym, point_of_interest, spa",,,nearby_search,,,2025-07-28,1.00
231,倉敷市 玉島の森体育館,その他,日本、〒713-8103 岡山県倉敷市玉島乙島８２５５−１,086-526-5369,http://www.city.kurashiki.okayama.jp/dd.aspx?menuid=5051,34.5179426,133.6803634,3.5,,,月曜日: 6時00分～22時00分; 火曜日: 6時00分～22時00分; 水曜日: 6時00分～22時00分; 木曜日: 6時00分～22時00分; 金曜日: 6時00分～22時00分; 土曜日: 6時00分～22時00分; 日曜日: 6時00分～22時00分,OPERATIONAL,"point_of_interest, gym, health, establishment",,,nearby_search,,,2025-07-28,1.00
